"tick","Performance"
1.0,-20.0
2.0,-20.0
3.0,-20.0
4.0,-20.0
5.0,-20.0
6.0,-20.0
7.0,-20.040000000000006
8.0,-20.040000000000006
9.0,-20.040000000000006
10.0,-20.040000000000006
11.0,-20.040000000000006
12.0,-20.040000000000006
13.0,-20.040000000000006
14.0,-20.040000000000006
15.0,-20.040000000000006
16.0,-20.040000000000006
17.0,-20.040000000000006
18.0,-20.040000000000006
19.0,-20.040000000000006
20.0,-20.040000000000006
21.0,-20.040000000000006
22.0,-20.040000000000006
23.0,-20.040000000000006
24.0,-20.040000000000006
25.0,-20.040000000000006
26.0,-20.040000000000006
27.0,-20.040000000000006
28.0,-20.040000000000006
29.0,-20.040000000000006
30.0,-20.040000000000006
31.0,-20.040000000000006
32.0,-20.040000000000006
33.0,-20.040000000000006
34.0,-20.040000000000006
35.0,-20.040000000000006
36.0,-20.040000000000006
37.0,-20.040000000000006
38.0,-20.040000000000006
39.0,-20.040000000000006
40.0,-20.040000000000006
41.0,-20.040000000000006
42.0,-20.040000000000006
43.0,-20.040000000000006
44.0,-20.040000000000006
45.0,-20.040000000000006
46.0,-20.040000000000006
47.0,-20.040000000000006
48.0,-20.040000000000006
49.0,-20.040000000000006
50.0,-20.040000000000006
51.0,-20.040000000000006
52.0,-20.040000000000006
53.0,-20.040000000000006
54.0,-20.040000000000006
55.0,-20.040000000000006
56.0,-20.040000000000006
57.0,-20.040000000000006
58.0,-20.040000000000006
59.0,-20.040000000000006
60.0,-20.040000000000006
61.0,-20.040000000000006
62.0,-20.040000000000006
63.0,-20.040000000000006
64.0,-20.040000000000006
65.0,-20.040000000000006
66.0,-20.040000000000006
67.0,-20.040000000000006
68.0,-20.040000000000006
69.0,-20.040000000000006
70.0,-20.040000000000006
71.0,-20.040000000000006
72.0,-20.040000000000006
73.0,-20.040000000000006
74.0,-20.040000000000006
75.0,-20.040000000000006
76.0,-20.040000000000006
77.0,-20.040000000000006
78.0,-20.040000000000006
79.0,-20.040000000000006
80.0,-20.040000000000006
81.0,-20.040000000000006
82.0,-20.040000000000006
83.0,-20.040000000000006
84.0,-20.040000000000006
85.0,-20.040000000000006
86.0,-20.040000000000006
87.0,-20.040000000000006
88.0,-20.040000000000006
89.0,-20.040000000000006
90.0,-20.040000000000006
91.0,-20.040000000000006
92.0,-20.040000000000006
93.0,-20.040000000000006
94.0,-20.040000000000006
95.0,-20.040000000000006
96.0,-20.040000000000006
97.0,-20.040000000000006
98.0,-20.040000000000006
99.0,-20.040000000000006
100.0,-20.040000000000006
101.0,-20.040000000000006
102.0,-20.040000000000006
103.0,-20.040000000000006
104.0,-20.040000000000006
105.0,-20.040000000000006
106.0,-20.040000000000006
107.0,-20.040000000000006
108.0,-20.040000000000006
109.0,-20.040000000000006
110.0,-20.040000000000006
111.0,-20.040000000000006
112.0,-20.040000000000006
113.0,-20.040000000000006
114.0,-20.040000000000006
115.0,-20.040000000000006
116.0,-20.040000000000006
117.0,-20.040000000000006
118.0,-20.040000000000006
119.0,-20.040000000000006
120.0,-20.040000000000006
121.0,-20.040000000000006
122.0,-20.040000000000006
123.0,-20.040000000000006
124.0,-20.040000000000006
125.0,-20.040000000000006
126.0,-20.040000000000006
127.0,-20.040000000000006
128.0,-20.040000000000006
129.0,-20.040000000000006
130.0,-20.040000000000006
131.0,-20.040000000000006
132.0,-20.040000000000006
133.0,-20.040000000000006
134.0,-20.040000000000006
135.0,-20.040000000000006
136.0,-20.040000000000006
137.0,-20.040000000000006
138.0,-20.040000000000006
139.0,-20.040000000000006
140.0,-20.040000000000006
141.0,-20.040000000000006
142.0,-20.040000000000006
143.0,-20.040000000000006
144.0,-20.040000000000006
145.0,-20.040000000000006
146.0,-20.040000000000006
147.0,-20.040000000000006
148.0,-20.040000000000006
149.0,-20.040000000000006
150.0,-20.040000000000006
151.0,-20.040000000000006
152.0,-20.040000000000006
153.0,-20.040000000000006
154.0,-20.040000000000006
155.0,-20.040000000000006
156.0,-20.040000000000006
157.0,-20.040000000000006
158.0,-20.040000000000006
